id,name,name_sk,description,years_of_study,slug,is_in_combination,academic_degree_id,faculty_id,direction_id,direction_2_id,created_at,updated_at
923,Прикладная механика и мехатроника,Aplikovaná mechanika a mechatronika,,2,,0,3,101,20,23,,
924,Прикладная мехатроника,Aplikovaná mechatronika,,2,,0,3,18,23,,,
925,Прикладная мехатроника и электромобильность,Aplikovaná mechatronika a elektromobilita,,2,,0,3,18,23,,,
926,Прикладная сетевая инженерия,Aplikované sieťové inžinierstvo,,2,,0,3,39,22,,,
927,Прикладная социальная работа,Aplikovaná sociálna práca,,2,,0,4,43,11,,,
928,Прикладная химия,Aplikovaná chémia,,2,,0,4,37,27,,,
929,Прикладная экология и экологизм,Aplikovaná ekológia a environmentalistika,,3,,0,1,38,14,,,
930,Прикладная экономика,Aplikovaná ekonómia,,3,,0,1,41,2,,,
931,Прикладная экономика,Aplikovaná ekonómia,,2,,0,4,41,2,,,
932,Прикладная экономика,Aplikovaná ekonómia,,2,,0,3,80,2,,,
933,Прикладная экономика,Aplikovaná ekonómia,,3,,0,1,80,2,,,
934,Прикладная экономика и анализ данных,Aplikovaná ekonómia a analýza dát,,3,,0,1,16,2,,,
935,Прикладная электротехника,Aplikovaná elektrotechnika,,2,,0,3,18,21,,,
936,Прикладная электротехника,Aplikovaná elektrotechnika,,3,,0,1,19,21,,,
937,Прикладная этика - этика управления человеком и работой,Aplikovaná etika - etika riadenia ľudí a práce,,3,,0,1,67,5,,,
938,Прикладная этика - этическая экспертиза и этические советы,Aplikovaná etika - etická expertíza a etické poradenstvo,,2,,0,4,67,5,,,
939,Прикладные геонауки,Aplikované geovedy,,2,,0,4,36,15,,,
940,Прикладные медиа исследования,Aplikované mediálne štúdiá,,3,,0,1,27,12,,,
941,Прикладные медиа исследования,Aplikované mediálne štúdiá,,2,,0,4,27,12,,,
942,Продуктовый дизайн,Dizajn výrobkov,,4,,0,1,8,1,,,
943,Производственная и экологическая техника,Výrobná a environmentálna technika,,2,,0,3,101,20,,,
944,Производственное оборудование и системы,Výrobné zariadenia a systémy,,3,,0,1,79,20,,,
945,Производственные системы и контроль качества,Výrobné systémy a manažérstvo kvality,,2,,0,3,101,20,,,
946,Производственные системы и контроль качества,Výrobné systémy a manažérstvo kvality,,3,,0,1,101,20,,,
947,Производственные технологии,Výrobné technológie,,3,,0,1,79,20,,,
948,Производственные технологии для автомобильной промышленности,Výrobné technológie pre automobilový priemysel,,3,,0,1,104,20,,,
949,Производственные технологии и управление производством,Výrobné technológie a výrobný manažment,,2,,0,3,79,20,,,
950,Производство аудиовизуального искусства,Produkcia audiovizuálneho umenia,,2,,0,2,62,1,,,
951,Производство аудиовизуального искусства,Produkcia audiovizuálneho umenia,,3,,0,1,62,1,,,
952,Промышленная инженерия,Priemyselné inžinierstvo,,3,,0,1,102,20,,,
953,Промышленная инженерия,Priemyselné inžinierstvo,,2,,0,3,102,20,,,
954,Промышленная инженерия,Priemyselné inžinierstvo,,3,,0,1,103,20,,,
955,Промышленная инженерия,Priemyselné inžinierstvo,,2,,0,3,103,20,,,
956,Промышленная информатика,Priemyselná informatika,,3,,0,1,18,23,22,,
957,Промышленная логистика,Priemyselná logistika,,3,,0,1,9,30,,,
958,Промышленная логистика,Priemyselná logistika,,2,,0,3,9,30,,,
959,Промышленная мехатроника,Priemyselná mechatronika,,3,,0,1,102,20,,,
960,Промышленная мехатроника,Priemyselná mechatronika,,2,,0,3,102,20,,,
961,Промышленная электротехника,Priemyselná elektrotechnika,,3,,0,1,19,21,,,
962,Промышленная электротехника,Priemyselná elektrotechnika,,2,,0,3,19,21,,,
963,Промышленное и исскуственное литейное производство,Priemyselné a umelecké zlievárenstvo,,2,,0,3,79,20,,,
964,Промышленный менеджмент,Priemyselný manažment,,3,,0,1,52,20,,,
965,Промышленный менеджмент,Priemyselný manažment,,2,,0,3,52,20,,,
966,Промышленный менеджмент,Priemyselné manažérstvo,,3,,0,1,79,20,,,
967,Промышленный менеджмент,Priemyselné manažérstvo,,2,,0,3,79,20,,,
968,Пространственное планирование,Priestorové plánovanie,,3,,0,1,108,29,,,
969,Пространственное планирование,Priestorové plánovanie,,2,,0,3,108,29,,,
970,Протезирование и ортопедика,Protetika a ortotika,,3,,0,1,102,21,,,
971,Процессные и экологические технологии,Procesná a environmentálna technika,,3,,0,1,101,20,,,
972,Психология,Psychológia,,2,,0,4,43,10,,,
973,Психология,Psychológia,,3,,0,1,43,10,,,
974,Психология,Psychológia,,3,,0,1,63,10,,,
975,Психология,Psychológia,,2,,0,4,63,10,,,
976,Психология,Psychológia,,2,,0,4,64,10,,,
977,Психология,Psychológia,,3,,0,1,64,10,,,
978,Психология,Psychológia,,3,,0,1,65,10,,,
979,Психология,Psychológia,,2,,0,4,65,10,,,
980,Психология,Psychológia,,2,,0,4,66,10,,,
981,Психология,Psychológia,,3,,0,1,66,10,,,
982,Психология,Psychológia,,3,,0,1,69,10,,,
983,Психология,Psychológia,,2,,0,4,69,10,,,
984,Психология,Psychológia,,3,,0,1,70,10,,,
985,Психология,Psychológia,,2,,0,4,70,10,,,
986,Психология,Psychológia,,2,,0,4,87,10,,,
987,Психология,Psychológia,,3,,0,1,87,10,,,
988,Работа с культурное наследием и памятниками,Pamiatková starostlivosť a kultúrne dedičstvo,,3,,0,1,67,7,,,
989,Радиологическая техника,Rádiologická technika,,3,,0,1,56,6,,,
990,Радиологическая техника,Rádiologická technika,,3,,0,1,57,6,,,
991,Радиоэлектроника,Rádioelektronika,,2,,0,3,18,21,,,
992,Развитие ребенка и изучение семьи,Rozvoj dieťaťa a štúdium rodiny,,3,,0,1,59,11,,,
993,Развитие сел и сельского туризма,Rozvoj vidieka a vidieckeho turizmu,,3,,0,1,20,2,,,
994,Развитие сел и сельского туризма,Rozvoj vidieka a vidieckeho turizmu,,2,,0,3,20,2,,,
995,"Региональная география, развитие регионов и европейская интеграция","Regionálna geografia, rozvoj regiónov a európska integrácia",,2,,0,4,94,15,,,
996,Региональное развитие и политики европейского союза,Regionálny rozvoj a politiky Európskej únie,,2,,0,3,20,2,,,
997,Региональное развитие и политики европейского союза,Regionálny rozvoj a politiky Európskej únie,,3,,0,1,20,2,,,
998,Редакция и издательсво,Editorstvo a vydavateľská prax,,3,,0,1,67,3,,,
999,Редакция и издательсво,Editorstvo a vydavateľská prax,,2,,0,4,67,3,,,
1000,Режиссура кино и телевидения. cценаристика,Filmová a televízna réžia a scenáristika,,3,,0,1,13,1,,,
1001,Режиссура кино и телевидения. cценаристика,Filmová a televízna réžia a scenáristika,,2,,0,2,13,1,,,
1002,Религия,Religionistika,,2,,0,4,66,7,,,
1003,Религия,Religionistika,,3,,0,1,66,7,,,
1004,Реставрационные работы,Reštaurátorská tvorba,,2,,0,2,116,1,,,
1005,Реставрационные работы,Reštaurátorská tvorba,,4,,0,1,116,1,,,
1006,Робототехника,Robotika,,2,,0,3,18,23,,,
1007,Робототехника и кибернетика,Robotika a kybernetika,,3,,0,1,18,23,,,
1008,Робототехника и кибернетика,Robotika a kybernetika,,2,,0,3,18,23,,,
1009,Робототехника и робототехнологии,Robotika a robototechnológie,,2,,0,3,102,20,,,
1010,Романские исследования,Románske štúdiá,,2,,0,4,66,3,,,
1011,Романские исследования,Románske štúdiá,,3,,0,1,66,3,,,
1012,Российский язык в межкультурном и коммерческом общении,Ruský jazyk v interkultúrnej a obchodnej komunikácii,,3,,0,1,67,3,,,
1013,Российский язык в межкультурном и коммерческом общении,Ruský jazyk v interkultúrnej a obchodnej komunikácii,,2,,0,4,67,3,,,
1014,Русистика,Ruské štúdiá,,2,,0,4,64,3,,,
1015,Русистика,Ruské štúdiá,,3,,0,1,64,3,,,
1016,Русские и восточно-европейские исследования,Ruské a východoeurópske štúdiá,,3,,0,1,66,3,,,
1017,Русские и восточно-европейские исследования,Ruské a východoeurópske štúdiá,,2,,0,4,66,3,,,
1018,Русский язык и культура,Ruský jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1019,Русский язык и культура,Ruský jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1020,Русский язык и культура,Ruský jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1021,Русский язык и культура,Ruský jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1022,Русский язык и культура,Ruský jazyk a kultúra (v kombinácii),,3,,1,1,68,3,,,
1023,Русский язык и культура,Ruský jazyk a kultúra (v kombinácii),,2,,1,4,68,3,,,
1024,Русский язык и культура в профессиональном общении,Ruský jazyk a kultúra v odbornej komunikácii,,3,,0,1,70,3,,,
1025,Русский язык и культура в профессиональном общении,Ruský jazyk a kultúra v odbornej komunikácii,,2,,0,4,70,3,,,
1026,Рынок и качество пищевой продукции,Trh a kvalita potravín,,2,,0,4,113,35,,,
1027,Садоводство,Záhradníctvo,,2,,0,3,54,18,,,
1028,Садоводство,Záhradníctvo,,3,,0,1,54,18,,,
1029,Сварка,Zváranie,,2,,0,3,79,20,,,
1030,Свободное визуальное искусство,Voľné výtvarné umenie,,4,,0,1,49,1,,,
1031,Свободное визуальное искусство,Voľné výtvarné umenie,,2,,0,2,49,1,,,
1032,Свободное изящное искусство,Voľné výtvarné umenie,,2,,0,2,53,1,,,
1033,Связи со сми,Vzťahy s médiami,,3,,0,1,27,12,,,
1034,Силовые электронные системы,Výkonové elektronické systémy,,2,,0,3,17,21,,,
1035,Систематическая биология,Systematická biológia,,3,,0,1,94,13,,,
1036,Системы управления бизнесом,Podnikové manažérske systémy,,2,,0,3,4,2,,,
1037,Системы управления производственной техники,Riadiace systémy vo výrobnej technike,,3,,0,1,104,20,,,
1038,Системы управления производственной техники,Riadiace systémy vo výrobnej technike,,2,,0,3,104,20,,,
1039,Славянские исследование,Slovanské štúdiá,,2,,0,4,66,3,,,
1040,Славянские исследование,Slovanské štúdiá,,3,,0,1,66,3,,,
1041,Словацкие медийные исследования,Slovakisticko-mediálne štúdiá,,3,,0,1,69,3,,,
1042,Словацкие медийные исследования,Slovakisticko-mediálne štúdiá,,2,,0,4,69,3,,,
1043,Словацкие языково-культурные компетенции для иностранных студентов,Slovenčina v lingvokultúrnej kompetencii zahraničných študentov,,3,,0,1,68,3,,,
1044,Словацкий язык и культура,Slovenský jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1045,Словацкий язык и культура,Slovenský jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1046,Словацкий язык и культура,Slovenský jazyk a kultúra (v kombinácii),,2,,1,4,66,3,,,
1047,Словацкий язык и культура,Slovenský jazyk a kultúra (v kombinácii),,3,,1,1,66,3,,,
1048,Словацкий язык и литература,Slovenský jazyk a literatúra,,2,,0,4,64,3,,,
1049,Словацкий язык и литература,Slovenský jazyk a literatúra,,2,,0,4,66,3,,,
1050,Словацкий язык и литература,Slovenský jazyk a literatúra,,3,,0,1,66,3,,,
1051,Словацкий язык и литература,Slovenský jazyk a literatúra,,2,,0,4,68,3,,,
1052,Словацкий язык и литература,Slovenský jazyk a literatúra,,3,,0,1,68,3,,,
1053,Словацкий язык и литература - биология,Slovenský jazyk a literatúra - biológia,,3,,0,1,69,3,13,,
1054,Словацкий язык и литература - британские и американские исследования,Slovenský jazyk a literatúra - britské a americké štúdiá,,3,,0,1,69,3,,,
1055,Словацкий язык и литература - география,Slovenský jazyk a literatúra - geografia,,3,,0,1,69,3,15,,
1056,Словацкий язык и литература - информатика,Slovenský jazyk a literatúra - informatika,,3,,0,1,69,3,22,,
1057,Словацкий язык и литература - история,Slovenský jazyk a literatúra - história,,2,,0,4,68,3,7,,
1058,Словацкий язык и литература - история,Slovenský jazyk a literatúra - história,,3,,0,1,68,3,7,,
1059,Словацкий язык и литература - математика,Slovenský jazyk a literatúra - matematika,,3,,0,1,69,3,28,,
1060,Словацкий язык и литература - немецкий язык и литература,Slovenský jazyk a literatúra - nemecký jazyk a literatúra,,3,,0,1,69,3,,,
1061,Словацкий язык и литература - психология,Slovenský jazyk a literatúra - psychológia,,3,,0,1,69,3,10,,
1062,Словацкий язык и литература - философия,Slovenský jazyk a literatúra - filozofia,,2,,0,4,68,3,5,,
1063,Словацкий язык и литература - философия,Slovenský jazyk a literatúra - filozofia,,3,,0,1,68,3,5,,
1064,Словацкий язык и литература - философия,Slovenský jazyk a literatúra - filozofia,,3,,0,1,69,3,5,,
1065,Создание и конструирование мебели,Tvorba a konštrukcia nábytku,,2,,0,3,2,31,,,
1066,Создание и конструирование мебели,Tvorba a konštrukcia nábytku,,3,,0,1,2,31,,,
1067,Создание фильмовых и мультимедийных образов,Tvorba obrazu vo filme a v multimédiách,,3,,0,1,62,1,,,
1068,Создание фильмовых и мультимедийных образов,Tvorba obrazu vo filme a v multimédiách,,2,,0,2,62,1,,,
1069,Социальная антропология,Sociálna antropológia,,3,,0,1,41,32,,,
1070,Социальная антропология,Sociálna antropológia,,2,,0,4,41,32,,,
1071,Социальная и практикующая психология,Sociálna a pracovná psychológia,,2,,0,4,41,10,,,
1072,Социальная и практикующая психология,Sociálna a pracovná psychológia,,3,,0,1,41,10,,,
1073,Социальная педагогика и воспитание,Sociálna pedagogika a vychovávateľstvo,,3,,0,1,84,9,,,
1074,Социальная педагогика и воспитание,Sociálna pedagogika a vychovávateľstvo,,2,,0,4,84,9,,,
1075,Социальная работа,Sociálna práca,,3,,0,1,43,11,,,
1076,Социальная работа,Sociálna práca,,2,,0,4,59,11,,,
1077,Социальная работа,Sociálna práca,,3,,0,1,59,11,,,
1078,Социальная работа,Sociálna práca,,2,,0,4,64,11,,,
1079,Социальная работа,Sociálna práca,,3,,0,1,64,11,,,
1080,Социальная работа,Sociálna práca,,2,,0,4,69,11,,,
1081,Социальная работа,Sociálna práca,,3,,0,1,69,11,,,
1082,Социальная работа,Sociálna práca,,2,,0,4,82,11,,,
1083,Социальная работа,Sociálna práca,,3,,0,1,82,11,,,
1084,Социальная работа,Sociálna práca,,3,,0,1,85,11,,,
1085,Социальная работа,Sociálna práca,,2,,0,4,85,11,,,
1086,Социальная работа,Sociálna práca,,3,,0,1,87,11,,,
1087,Социальная работа,Sociálna práca,,2,,0,4,87,11,,,
1088,Социальная работа,Sociálna práca,,3,,0,1,106,11,,,
1089,Социальная работа,Sociálna práca,,2,,0,4,106,11,,,
1090,Социальные услуги и консультации,Sociálne služby a poradenstvo,,3,,0,1,42,11,,,
1091,Социальные услуги и консультации,Sociálne služby a poradenstvo,,2,,0,4,42,11,,,
1092,Социология,Sociológia,,2,,0,4,65,32,,,
1093,Социология,Sociológia,,3,,0,1,65,32,,,
1094,Социология,Sociológia,,2,,0,4,66,32,,,
1095,Социология,Sociológia,,3,,0,1,66,32,,,
1096,Спасательные службы,Záchranné služby,,3,,0,1,10,26,,,
1097,Спасательные службы,Záchranné služby,,2,,0,3,10,26,,,
1098,"Спасательные, пожарные и безопасности техники","Záchranárska, požiarna a bezpečnostná technika",,3,,0,1,9,15,,,
1099,"Спасательные, пожарные и безопасности техники","Záchranárska, požiarna a bezpečnostná technika",,2,,0,3,9,15,,,
1100,Специальная педагогика,Špeciálna pedagogika,,2,,0,4,83,9,,,
1101,Специальная педагогика,Špeciálna pedagogika,,3,,0,1,83,9,,,
1102,Специальная педагогика,Špeciálna pedagogika,,3,,0,1,85,9,,,
1103,Специальная педагогика,Špeciálna pedagogika,,2,,0,4,85,9,,,
1104,Специальная педагогика и педагогика для умственно отсталых,Špeciálna pedagogika a pedagogika mentálne postihnutých,,3,,0,1,82,9,,,
1105,Специальная педагогика и педагогика для умственно отсталых,Špeciálna pedagogika a pedagogika mentálne postihnutých,,2,,0,4,82,9,,,
1106,"Специальная педагогика, социальная педагогика и менеджмент образования","Špeciálna pedagogika, sociálna pedagogika a manažment vzdelávania",,2,,0,4,86,9,,,
1107,"Специальная педагогика, социальная педагогика и менеджмент образования","Špeciálna pedagogika, vychovávateľstvo a manažment vzdelávania",,3,,0,1,86,9,,,
1108,Специальная подготовка для силовых структур,Špeciálna pohybová príprava v bezpečnostných zložkách,,3,,0,1,45,17,,,
1109,Специальное животное размножение,Špeciálne chovateľstvo,,3,,0,1,6,18,,,
1110,Спорт для здоровья,Šport pre zdravie,,3,,0,1,45,17,,,
1111,Спорт для здоровья,Šport pre zdravie,,2,,0,4,45,17,,,
1112,Спорт и рекреация,Šport a rekreácia,,2,,0,4,86,17,,,
1113,Спорт и рекреация,Šport a rekreácia,,3,,0,1,86,17,,,
1114,Спорт и рекреация,Šport a rekreácia,,3,,0,1,111,17,,,
1115,Средства массовой информации,Mediálne štúdiá,,2,,0,4,64,12,,,
1116,Средства массовой информации,Mediálne štúdiá,,3,,0,1,64,12,,,
1117,Стоматология,Zubné lekárstvo,,6,,0,8,73,6,,,
1118,Стоматология,Zubné lekárstvo,,6,,0,8,74,6,,,
1119,Стоматология,Zubné lekárstvo,,6,,0,8,75,6,,,
1120,Стоматология,Zubné lekárstvo,,6,,0,8,76,6,,,
1121,Стратегия и предпринимательство,Stratégia a podnikanie,,2,,0,4,25,2,,,
1122,Страховая математика,Poistná matematika,,3,,0,1,28,28,,,
1123,Строительная и транспортная инженерия,Inžinierske konštrukcie a dopravné stavby,,2,,0,3,100,25,,,
1124,Строительная и транспортная инженерия,Inžinierske konštrukcie a dopravné stavby,,3,,0,1,100,25,,,
1125,Строительное инженерство,Stavebné inžinierstvo,,2,,0,3,98,25,,,
1126,Строительное инженерство,Stavebné inžinierstvo,,3,,0,1,98,25,,,
1127,Строительные технологии,Technológia stavieb,,2,,0,3,98,25,,,
1128,Строительство зданий,Pozemné stavby,,2,,0,3,99,25,,,
1129,Строительство зданий,Pozemné stavby a architektúra,,4,,0,1,99,25,,,
1130,Строительство зданий и архитектура,Pozemné stavby a architektúra,,2,,0,3,98,25,,,
1131,Строительство зданий и архитектура,Pozemné stavby a architektúra,,4,,0,1,98,25,,,
1132,Судебно-медицинская и криминалистическая химия,Forenzná a kriminalistická chémia,,3,,0,1,36,27,,,
1133,Судебно-медицинская экспертиза и криминалистика,Forenzná a kriminalistická environmentalistika,,3,,0,1,14,14,,,
1134,Судебно-медицинская экспертиза и криминалистика,Forenzná a kriminalistická environmentalistika,,2,,0,3,14,14,,,
1135,Сферы специального животного размножения,Špeciálne chovateľské odvetvia,,2,,0,3,6,18,,,
1136,Танцевальное искусство,Tanečné umenie,,3,,0,1,72,1,,,
1137,Танцевальное искусство,Tanečné umenie,,2,,0,2,72,1,,,
1138,Театральная драматургия и режиссура,Divadelná dramaturgia a réžia,,3,,0,1,13,1,,,
1139,Театральное искусство,Divadelné umenie,,2,,0,2,1,1,,,
1140,Театральное искусство,Divadelné umenie,,3,,0,1,1,1,,,
1141,Театральное искусство,Divadelné umenie,,2,,0,2,13,1,,,
1142,Текстильное производство,Textilná tvorba,,4,,0,1,116,1,,,
1143,Телекоммутационное и радиокоммутационное инженерство,Telekomunikačné a rádiokomunikačné inžinierstvo,,2,,0,3,17,22,,,
1144,Теоретическая и компьютерная химия,Teoretická a počítačová chémia,,2,,0,4,94,27,,,
1145,Теоретическая физика,Teoretická fyzika,,2,,0,4,28,33,,,
1146,Теория вероятности и математическая статистика,Pravdepodobnosť a matematická štatistika,,2,,0,4,28,28,,,
1147,"Теория театра, кино и музыки","Teória divadla, filmu a hudby",,2,,0,4,115,1,,,
1148,"Теория театра, кино и музыки","Teória divadla, filmu a hudby",,3,,0,1,115,1,,,
1149,Теория цифровых игр,Teória digitálnych hier,,3,,0,1,27,12,,,
1150,Теория цифровых игр,Teória digitálnych hier,,2,,0,4,27,12,,,
1151,Теплоэнергетические машины и оборудование,Tepelné energetické stroje a zariadenia,,2,,0,3,101,20,,,
1152,Техника защиты окружающей среды,Technika ochrany životného prostredia,,3,,0,1,101,20,,,
1153,Техника перевозок и логистика,Dopravná technika a logistika,,2,,0,3,102,20,,,
1154,Техника экологического производства,Environmentálna výrobná technika,,2,,0,3,101,20,,,
1155,Техника экологического производства,Environmentálna výrobná technika,,3,,0,1,101,20,,,
1156,Техники для окружающей среды,Technika prostredia,,2,,0,3,103,20,,,
1157,Техники и методы построения зданий,Technika prostredia budov,,2,,0,3,98,25,,,
1158,Техники преподавания,Učiteľstvo techniky (v kombinácii),,3,,1,1,36,9,,,
1159,Техники преподавания,Učiteľstvo techniky (v kombinácii),,2,,1,4,36,9,,,
1160,Техники преподавания,Učiteľstvo techniky (v kombinácii),,2,,1,4,86,9,,,
1161,Техники преподавания,Učiteľstvo techniky (v kombinácii),,3,,1,1,86,9,,,
1162,Техники специальной инженерии,Špeciálna strojárska technika,,3,,0,1,44,20,,,
1163,Техники специальной инженерии,Špeciálna strojárska technika,,2,,0,3,44,20,,,
1164,Техническая физика,Technická fyzika,,3,,0,1,28,33,,,
1165,Техническая химия,Technická chémia,,2,,0,3,12,27,,,
1166,Технические материалы,Technické materiály,,2,,0,3,103,20,,,
1167,Техническое оборудование зданий,Technické zariadenia budov,,2,,0,3,98,25,,,
1168,Технологии автомобильного производства,Technológie automobilovej výroby,,3,,0,1,52,20,,,
1169,Технологии автомобильного производства,Technológie automobilovej výroby,,2,,0,3,52,20,,,
1170,Технологии в гастрономии и продукты питания,Potraviny a technológie v gastronómii,,3,,0,1,11,19,,,
1171,Технологии защиты окружающей среды,Technológie ochrany životného prostredia,,2,,0,3,12,27,,,
1172,Технологии и менеджмент в строительстве,Technológia a manažment stavieb,,3,,0,1,100,25,,,
1173,Технологии и менеджмент в строительстве,Technológia a manažment stavieb,,2,,0,3,100,25,,,
1174,Технологии и менеджмент строительства,Technológie a manažérstvo stavieb,,3,,0,1,98,25,,,
1175,Технологии и услуги дистрибуции,Distribučné technológie a služby,,3,,0,1,34,30,,,
1176,Технологии полимерных материалов,Technológia polymérnych materiálov,,3,,0,1,12,27,,,
1177,Технологии производства,Výrobná technika,,2,,0,3,47,20,,,
1178,Технологии производства и управление производственными процессами,Výrobná technika a manažment výrobných procesov,,3,,0,1,47,20,,,
1179,Технологии производства продуктов питания,Technológia potravín,,2,,0,3,11,19,,,
1180,Технология и управление в строительной отрасли,Technológia a manažment v stavebníctve,,3,,0,1,99,25,,,
1181,Технология и управление в строительной отрасли,Technológia a manažment v stavebníctve,,2,,0,3,99,25,,,
1182,"Технология, управление и инновации инженерного производства","Technológie, manažment a inovácie strojárskej výroby",,3,,0,1,102,20,,,
1183,Торговая коммерция и маркетинг,Podnikový obchod a marketing,,2,,0,3,88,2,,,
1184,Торговое предпринимательство,Obchodné podnikanie,,3,,0,1,16,2,,,
1185,Торговое предпринимательство,Obchodné podnikanie,,3,,0,1,88,2,,,
1186,Торговый менеджмент и маркетинг,Obchodný manažment a marketing,,3,,0,1,26,2,,,
1187,Транспортная логистика предприятия,Dopravná logistika podniku,,2,,0,3,9,30,,,
1188,Транспортная логистика предприятия,Dopravná logistika podniku,,3,,0,1,9,30,,,
1189,Транспортные службы в пассажирских перевозках,Dopravné služby v osobnej doprave,,3,,0,1,34,30,,,
1190,Транспортные средства и двигатели,Vozidlá a motory,,3,,0,1,103,20,,,
1191,Транспортные средства и двигатели,Vozidlá a motory,,2,,0,3,103,20,,,
1192,Тренерство,Trénerstvo,,2,,0,4,68,17,,,
1193,Тренерство,Trénerstvo,,3,,0,1,68,17,,,
1194,Туризм,Cestovný ruch,,3,,0,1,4,2,,,
1195,"Туризм, гостиничная и спа-индустрия","Turizmus, hotelierstvo a kúpeľníctvo",,3,,0,1,26,2,,,
1196,Туристический менеджмент,Manažment cestovného ruchu,,2,,0,3,81,2,,,
1197,Украинский язык и культура,Ukrajinský jazyk a kultúra (v kombinácii),,3,,1,1,64,3,,,
1198,Украинский язык и культура,Ukrajinský jazyk a kultúra (v kombinácii),,2,,1,4,64,3,,,
1199,Управление в государственной политике,Manažment verejných politík,,2,,0,3,80,2,,,
1200,Управление в государственной политике,Manažment verejných politík,,3,,0,1,80,2,,,
1201,Управление в сфере культуроыи туризма,Riadenie kultúry a turizmu,,3,,0,1,67,1,,,
1202,Управление в сфере культуроыи туризма,Riadenie kultúry a turizmu,,2,,0,4,67,1,,,
1203,Управление земельными ресурсами,Manažérstvo zemských zdrojov,,2,,0,3,9,15,,,
1204,Управление земельными ресурсами,Manažérstvo zemských zdrojov,,3,,0,1,9,15,,,
1205,Управление и организация в спорте,Organizácia a riadenie športu,,2,,0,4,48,17,,,
1206,Управление и экономика бизнеса,Riadenie a ekonomika podniku,,2,,0,3,102,20,,,
1207,Управление и экономика бизнеса,Riadenie a ekonomika podniku,,3,,0,1,102,20,,,
1208,Управление математикой,Manažérska matematika,,2,,0,4,95,28,,,
1209,Управление процессами,Riadenie procesov,,3,,0,1,12,23,,,
1210,Управление процессами,Riadenie procesov,,2,,0,3,17,23,,,
1211,Управление процессами получения и обработки сырья,Riadenie procesov získavania a spracovania surovín,,2,,0,3,9,23,,,
1212,Управление работой техники,Manažérstvo prevádzky techniky,,3,,0,1,104,20,,,
1213,Управление работой техники,Manažérstvo prevádzky techniky,,2,,0,3,104,20,,,
1214,Устойчивое сельское хозяйство и развитие сел,Udržateľné poľnohospodárstvo a rozvoj vidieka,,2,,0,3,6,18,,,
1215,Устойчивое сельское хозяйство и развитие сел,Udržateľné poľnohospodárstvo a rozvoj vidieka,,3,,0,1,6,18,,,
1216,Уход за больными,Ošetrovateľstvo,,2,,0,4,55,6,,,
1217,Уход за больными,Ošetrovateľstvo,,3,,0,1,57,6,,,
1218,Уход за больными,Ošetrovateľstvo,,2,,0,4,58,6,,,
1219,Уход за больными,Ošetrovateľstvo,,2,,0,4,59,6,,,
1220,Уход за больными,Ošetrovateľstvo,,2,,0,4,73,6,,,
1221,Фармацевтика,Farmácia,,5,,0,4,113,6,,,
1222,Фармация,Farmácia,,5,,0,4,61,6,,,
1223,Фармация,Farmácia,,5,,0,4,76,6,,,
1224,Фермерское хозяйство,Farmárstvo,,3,,0,1,6,18,,,
1225,Физика,Fyzika,,3,,0,1,28,33,,,
1226,Физика,Fyzika,,3,,0,1,38,33,,,
1227,Физика,Fyzika,,3,,0,1,95,33,,,
1228,Физика,Fyzika,,2,,0,4,95,33,,,
1229,Физика - биология,Fyzika - biológia,,3,,0,1,95,33,13,,
1230,Физика - география,Fyzika - geografia,,3,,0,1,95,33,15,,
1231,Физика - информатика,Fyzika - informatika,,3,,0,1,95,33,22,,
1232,Физика - химия,Fyzika - chémia,,3,,0,1,95,33,27,,
1233,Физика конденсированных веществ,Fyzika kondenzovaných látok,,2,,0,4,95,33,,,
1234,Физика материалов,Fyzika materiálov,,2,,0,4,38,33,,,
1235,"Физика окружающей среды, источники возобновляемой энергии, метеорология и климатология","Environmentálna fyzika, obnoviteľné zdroje energie, meteorológia a klimatológia",,2,,0,4,28,33,,,
1236,Физика плазмы,Fyzika plazmy,,2,,0,4,28,33,,,
1237,Физика твердых веществ,Fyzika tuhých látok,,2,,0,4,28,33,,,
1238,Физикальная химия,Fyzikálna chémia,,2,,0,4,94,27,,,
1239,Физиология и этология животных,Fyziológia živočíchov a etológia,,2,,0,4,94,13,,,
1240,Физиология растений,Fyziológia rastlín,,2,,0,4,94,13,,,
1241,Физиотерапия,Fyzioterapia,,2,,0,4,55,6,,,
1242,Физиотерапия,Fyzioterapia,,3,,0,1,56,6,,,
1243,Физиотерапия,Fyzioterapia,,2,,0,4,56,6,,,
1244,Физиотерапия,Fyzioterapia,,2,,0,4,57,6,,,
1245,Физиотерапия,Fyzioterapia,,3,,0,1,57,6,,,
1246,Физиотерапия,Fyzioterapia,,3,,0,1,58,6,,,
1247,Физиотерапия,Fyzioterapia,,2,,0,4,58,6,,,
1248,Физиотерапия,Fyzioterapia,,2,,0,4,60,6,,,
1249,Физиотерапия,Fyzioterapia,,2,,0,4,76,6,,,
1250,Физическая география и геоинформатика,Fyzická geografia a geoinformatika,,2,,0,4,94,15,,,
