id,name,name_sk,description,years_of_study,slug,is_in_combination,academic_degree_id,faculty_id,direction_id,direction_2_id,created_at,updated_at
721,преподавание истории,učiteľstvo histórie (v kombinácii),,3,,1,1,66,9,,,
722,преподавание истории,učiteľstvo histórie (v kombinácii),,3,,1,1,67,9,,,
723,преподавание истории,učiteľstvo histórie (v kombinácii),,2,,1,4,67,9,,,
724,преподавание истории,učiteľstvo histórie (v kombinácii),,2,,1,4,68,9,,,
725,преподавание истории,učiteľstvo histórie (v kombinácii),,3,,1,1,68,9,,,
726,преподавание истории,učiteľstvo histórie (v kombinácii),,2,,1,4,69,9,,,
727,преподавание истории,učiteľstvo histórie (v kombinácii),,3,,1,1,70,9,,,
728,преподавание истории,učiteľstvo histórie (v kombinácii),,2,,1,4,70,9,,,
729,преподавание истории,učiteľstvo histórie (v kombinácii),,2,,1,4,84,9,,,
730,преподавание истории,učiteľstvo histórie (v kombinácii),,3,,1,1,84,9,,,
731,преподавание истории,učiteľstvo histórie (v kombinácii),,2,,1,4,85,9,,,
732,преподавание истории,učiteľstvo histórie (v kombinácii),,3,,1,1,85,9,,,
733,преподавание итальянского языка и литературы,učiteľstvo talianskeho jazyka a literatúry (v kombinácii),,3,,1,1,82,9,,,
734,преподавание итальянского языка и литературы,učiteľstvo talianskeho jazyka a literatúry (v kombinácii),,2,,1,4,85,9,,,
735,преподавание итальянского языка и литературы,učiteľstvo talianskeho jazyka a literatúry (v kombinácii),,3,,1,1,85,9,,,
736,преподавание латинского языка и литературы,učiteľstvo latinského jazyka a literatúry (v kombinácii),,2,,1,4,69,9,,,
737,преподавание математики,učiteľstvo matematiky (v kombinácii),,3,,1,1,22,9,,,
738,преподавание математики,učiteľstvo matematiky (v kombinácii),,3,,1,1,36,9,,,
739,преподавание математики,učiteľstvo matematiky (v kombinácii),,2,,1,4,36,9,,,
740,преподавание математики,učiteľstvo matematiky (v kombinácii),,3,,1,1,38,9,,,
741,преподавание математики,učiteľstvo matematiky (v kombinácii),,2,,1,4,38,9,,,
742,преподавание математики,učiteľstvo matematiky (v kombinácii),,2,,1,4,82,9,,,
743,преподавание математики,učiteľstvo matematiky (v kombinácii),,3,,1,1,82,9,,,
744,преподавание математики,učiteľstvo matematiky (v kombinácii),,2,,1,4,84,9,,,
745,преподавание математики,učiteľstvo matematiky (v kombinácii),,3,,1,1,84,9,,,
746,преподавание математики,učiteľstvo matematiky (v kombinácii),,2,,1,4,95,9,,,
747,преподавание музыкального воспитания,učiteľstvo hudobnej výchovy (v kombinácii),,2,,1,4,82,9,,,
748,преподавание музыкального воспитания,učiteľstvo hudobnej výchovy (v kombinácii),,3,,1,1,82,9,,,
749,преподавание музыкального искусства,učiteľstvo hudobného umenia (v kombinácii),,2,,1,4,64,9,,,
750,преподавание музыкального искусства,učiteľstvo hudobného umenia (v kombinácii),,3,,1,1,64,9,,,
751,преподавание музыкального искусства,učiteľstvo hudobného umenia,,2,,0,4,82,9,,,
752,преподавание музыкального искусства,učiteľstvo hudobného umenia,,3,,0,1,82,9,,,
753,преподавание музыкального искусства,učiteľstvo hudobného umenia (v kombinácii),,3,,1,1,85,9,,,
754,преподавание музыкального искусства,učiteľstvo hudobného umenia (v kombinácii),,2,,1,4,85,9,,,
755,преподавание музыкального исскуства,učiteľstvo hudobného umenia,,2,,0,4,86,9,,,
756,преподавание музыкального исскуства,učiteľstvo hudobného umenia,,3,,0,1,86,9,,,
757,преподавание музыкального исскуства,učiteľstvo hudobného umenia (v kombinácii),,3,,1,1,86,9,,,
758,преподавание музыкального исскуства,učiteľstvo hudobného umenia (v kombinácii),,2,,1,4,86,9,,,
759,преподавание начального образования,učiteľstvo pre primárne vzdelávanie,,2,,0,4,82,9,,,
760,преподавание начального образования,učiteľstvo pre primárne vzdelávanie,,2,,0,4,83,9,,,
761,преподавание начального образования,učiteľstvo pre primárne vzdelávanie,,2,,0,4,84,9,,,
